"Line","Class","Passed","Failed","Totalpassed","Totalfailed","score","rank"
"514","org/apache/commons/math/stat/descriptive/moment/Variance","2.0","1.0","14.0","1.0","0.875","61"
"513","org/apache/commons/math/stat/descriptive/moment/Variance","2.0","1.0","14.0","1.0","0.875","61"
"507","org/apache/commons/math/stat/descriptive/moment/Variance","2.0","1.0","14.0","1.0","0.875","61"
"510","org/apache/commons/math/stat/descriptive/moment/Variance","2.0","1.0","14.0","1.0","0.875","61"
"185","org/apache/commons/math/stat/descriptive/UnivariateStatisticAbstractTest","1.0","0.0","14.0","1.0","0.0","868"
"509","org/apache/commons/math/stat/descriptive/moment/Variance","2.0","1.0","14.0","1.0","0.875","61"
"186","org/apache/commons/math/stat/descriptive/UnivariateStatisticAbstractTest","1.0","0.0","14.0","1.0","0.0","868"
"504","org/apache/commons/math/stat/descriptive/moment/Variance","2.0","1.0","14.0","1.0","0.875","61"
"195","org/apache/commons/math/stat/descriptive/UnivariateStatisticAbstractTest","1.0","0.0","14.0","1.0","0.0","868"
"196","org/apache/commons/math/stat/descriptive/UnivariateStatisticAbstractTest","1.0","0.0","14.0","1.0","0.0","868"
"3023","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"506","org/apache/commons/math/stat/descriptive/moment/Variance","2.0","1.0","14.0","1.0","0.875","61"
"197","org/apache/commons/math/stat/descriptive/UnivariateStatisticAbstractTest","1.0","0.0","14.0","1.0","0.0","868"
"198","org/apache/commons/math/stat/descriptive/UnivariateStatisticAbstractTest","1.0","0.0","14.0","1.0","0.0","868"
"194","org/apache/commons/math/stat/descriptive/UnivariateStatisticAbstractTest","1.0","0.0","14.0","1.0","0.0","868"
"204","org/apache/commons/math/stat/descriptive/UnivariateStatisticAbstractTest","1.0","0.0","14.0","1.0","0.0","868"
"205","org/apache/commons/math/stat/descriptive/UnivariateStatisticAbstractTest","1.0","0.0","14.0","1.0","0.0","868"
"206","org/apache/commons/math/stat/descriptive/UnivariateStatisticAbstractTest","1.0","0.0","14.0","1.0","0.0","868"
"199","org/apache/commons/math/stat/descriptive/UnivariateStatisticAbstractTest","1.0","0.0","14.0","1.0","0.0","868"
"148","org/apache/commons/math/stat/descriptive/UnivariateStatisticAbstractTest","1.0","0.0","14.0","1.0","0.0","868"
"149","org/apache/commons/math/stat/descriptive/UnivariateStatisticAbstractTest","1.0","0.0","14.0","1.0","0.0","868"
"150","org/apache/commons/math/stat/descriptive/UnivariateStatisticAbstractTest","1.0","0.0","14.0","1.0","0.0","868"
"3005","org/apache/commons/math/util/FastMath","3.0","0.0","14.0","1.0","0.0","868"
"157","org/apache/commons/math/stat/descriptive/moment/Mean","6.0","0.0","14.0","1.0","0.0","868"
"158","org/apache/commons/math/stat/descriptive/moment/Mean","6.0","0.0","14.0","1.0","0.0","868"
"2996","org/apache/commons/math/util/FastMath","4.0","0.0","14.0","1.0","0.0","868"
"171","org/apache/commons/math/stat/descriptive/UnivariateStatisticAbstractTest","1.0","0.0","14.0","1.0","0.0","868"
"170","org/apache/commons/math/stat/descriptive/UnivariateStatisticAbstractTest","1.0","0.0","14.0","1.0","0.0","868"
"328","org/apache/commons/math/stat/descriptive/moment/Variance","2.0","1.0","14.0","1.0","0.875","61"
"324","org/apache/commons/math/stat/descriptive/moment/Variance","2.0","1.0","14.0","1.0","0.875","61"
"323","org/apache/commons/math/stat/descriptive/moment/Variance","2.0","1.0","14.0","1.0","0.875","61"
"325","org/apache/commons/math/stat/descriptive/moment/Variance","2.0","1.0","14.0","1.0","0.875","61"
"320","org/apache/commons/math/stat/descriptive/moment/Variance","2.0","1.0","14.0","1.0","0.875","61"
"319","org/apache/commons/math/stat/descriptive/moment/Variance","2.0","1.0","14.0","1.0","0.875","61"
"322","org/apache/commons/math/stat/descriptive/moment/Variance","2.0","1.0","14.0","1.0","0.875","61"
"316","org/apache/commons/math/stat/descriptive/moment/Variance","2.0","1.0","14.0","1.0","0.875","61"
"318","org/apache/commons/math/stat/descriptive/moment/Variance","2.0","1.0","14.0","1.0","0.875","61"
"156","org/apache/commons/math/random/RandomDataImpl","1.0","0.0","14.0","1.0","0.0","868"
"150","org/apache/commons/math/random/RandomDataImpl","1.0","0.0","14.0","1.0","0.0","868"
"151","org/apache/commons/math/random/RandomDataImpl","1.0","0.0","14.0","1.0","0.0","868"
"152","org/apache/commons/math/random/RandomDataImpl","1.0","0.0","14.0","1.0","0.0","868"
"5103","org/apache/commons/math/util/FastMathLiteralArrays","1.0","0.0","14.0","1.0","0.0","868"
"153","org/apache/commons/math/random/RandomDataImpl","1.0","0.0","14.0","1.0","0.0","868"
"3043","org/apache/commons/math/util/FastMathLiteralArrays","1.0","0.0","14.0","1.0","0.0","868"
"148","org/apache/commons/math/random/RandomDataImpl","1.0","0.0","14.0","1.0","0.0","868"
"162","org/apache/commons/math/random/RandomDataImpl","1.0","0.0","14.0","1.0","0.0","868"
"801","org/apache/commons/math/util/ResizableDoubleArray","1.0","0.0","14.0","1.0","0.0","868"
"800","org/apache/commons/math/util/ResizableDoubleArray","1.0","0.0","14.0","1.0","0.0","868"
"268","org/apache/commons/math/stat/descriptive/moment/Variance","6.0","0.0","14.0","1.0","0.0","868"
"122","org/apache/commons/math/random/RandomDataImpl","1.0","0.0","14.0","1.0","0.0","868"
"125","org/apache/commons/math/random/RandomDataImpl","1.0","0.0","14.0","1.0","0.0","868"
"138","org/apache/commons/math/random/RandomDataImpl","1.0","0.0","14.0","1.0","0.0","868"
"139","org/apache/commons/math/random/RandomDataImpl","1.0","0.0","14.0","1.0","0.0","868"
"140","org/apache/commons/math/random/RandomDataImpl","1.0","0.0","14.0","1.0","0.0","868"
"370","org/apache/commons/math/stat/descriptive/moment/Variance","1.0","1.0","14.0","1.0","0.9333333333333333","9"
"128","org/apache/commons/math/random/RandomDataImpl","1.0","0.0","14.0","1.0","0.0","868"
"48","org/apache/commons/math/stat/descriptive/moment/SecondMoment","5.0","0.0","14.0","1.0","0.0","868"
"758","org/apache/commons/math/util/ResizableDoubleArray","1.0","0.0","14.0","1.0","0.0","868"
"757","org/apache/commons/math/util/ResizableDoubleArray","1.0","0.0","14.0","1.0","0.0","868"
"60","org/apache/commons/math/stat/descriptive/moment/SecondMoment","14.0","1.0","14.0","1.0","0.5","135"
"756","org/apache/commons/math/util/ResizableDoubleArray","1.0","0.0","14.0","1.0","0.0","868"
"61","org/apache/commons/math/stat/descriptive/moment/SecondMoment","14.0","1.0","14.0","1.0","0.5","135"
"755","org/apache/commons/math/util/ResizableDoubleArray","1.0","0.0","14.0","1.0","0.0","868"
"80","org/apache/commons/math/stat/descriptive/moment/SecondMoment","7.0","0.0","14.0","1.0","0.0","868"
"81","org/apache/commons/math/stat/descriptive/moment/SecondMoment","7.0","0.0","14.0","1.0","0.0","868"
"196","org/apache/commons/math/stat/descriptive/moment/Variance","5.0","0.0","14.0","1.0","0.0","868"
"83","org/apache/commons/math/stat/descriptive/moment/SecondMoment","7.0","0.0","14.0","1.0","0.0","868"
"94","org/apache/commons/math/random/AbstractWell","1.0","0.0","14.0","1.0","0.0","868"
"84","org/apache/commons/math/stat/descriptive/moment/SecondMoment","7.0","0.0","14.0","1.0","0.0","868"
"187","org/apache/commons/math/stat/descriptive/moment/Variance","1.0","0.0","14.0","1.0","0.0","868"
"92","org/apache/commons/math/stat/descriptive/moment/SecondMoment","10.0","1.0","14.0","1.0","0.5833333333333333","87"
"93","org/apache/commons/math/stat/descriptive/moment/SecondMoment","10.0","1.0","14.0","1.0","0.5833333333333333","87"
"184","org/apache/commons/math/stat/descriptive/moment/Variance","6.0","0.0","14.0","1.0","0.0","868"
"783","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"106","org/apache/commons/math/random/AbstractWell","1.0","0.0","14.0","1.0","0.0","868"
"107","org/apache/commons/math/random/AbstractWell","1.0","0.0","14.0","1.0","0.0","868"
"185","org/apache/commons/math/stat/descriptive/moment/Variance","5.0","0.0","14.0","1.0","0.0","868"
"108","org/apache/commons/math/random/AbstractWell","1.0","0.0","14.0","1.0","0.0","868"
"180","org/apache/commons/math/stat/descriptive/moment/Variance","6.0","0.0","14.0","1.0","0.0","868"
"109","org/apache/commons/math/random/AbstractWell","1.0","0.0","14.0","1.0","0.0","868"
"179","org/apache/commons/math/stat/descriptive/moment/Variance","8.0","0.0","14.0","1.0","0.0","868"
"110","org/apache/commons/math/random/AbstractWell","1.0","0.0","14.0","1.0","0.0","868"
"182","org/apache/commons/math/stat/descriptive/moment/Variance","3.0","0.0","14.0","1.0","0.0","868"
"111","org/apache/commons/math/random/AbstractWell","1.0","0.0","14.0","1.0","0.0","868"
"181","org/apache/commons/math/stat/descriptive/moment/Variance","7.0","0.0","14.0","1.0","0.0","868"
"101","org/apache/commons/math/stat/descriptive/moment/SecondMoment","1.0","0.0","14.0","1.0","0.0","868"
"112","org/apache/commons/math/random/AbstractWell","1.0","0.0","14.0","1.0","0.0","868"
"99","org/apache/commons/math/random/AbstractWell","1.0","0.0","14.0","1.0","0.0","868"
"100","org/apache/commons/math/random/AbstractWell","1.0","0.0","14.0","1.0","0.0","868"
"101","org/apache/commons/math/random/AbstractWell","1.0","0.0","14.0","1.0","0.0","868"
"102","org/apache/commons/math/random/AbstractWell","1.0","0.0","14.0","1.0","0.0","868"
"109","org/apache/commons/math/stat/descriptive/moment/SecondMoment","2.0","0.0","14.0","1.0","0.0","868"
"110","org/apache/commons/math/stat/descriptive/moment/SecondMoment","2.0","0.0","14.0","1.0","0.0","868"
"111","org/apache/commons/math/stat/descriptive/moment/SecondMoment","2.0","0.0","14.0","1.0","0.0","868"
"170","org/apache/commons/math/stat/descriptive/moment/Variance","7.0","0.0","14.0","1.0","0.0","868"
"169","org/apache/commons/math/stat/descriptive/moment/Variance","7.0","0.0","14.0","1.0","0.0","868"
"124","org/apache/commons/math/stat/descriptive/moment/SecondMoment","2.0","0.0","14.0","1.0","0.0","868"
"125","org/apache/commons/math/stat/descriptive/moment/SecondMoment","2.0","0.0","14.0","1.0","0.0","868"
"126","org/apache/commons/math/stat/descriptive/moment/SecondMoment","2.0","0.0","14.0","1.0","0.0","868"
"127","org/apache/commons/math/stat/descriptive/moment/SecondMoment","2.0","0.0","14.0","1.0","0.0","868"
"140","org/apache/commons/math/stat/descriptive/moment/Variance","1.0","0.0","14.0","1.0","0.0","868"
"139","org/apache/commons/math/stat/descriptive/moment/Variance","1.0","0.0","14.0","1.0","0.0","868"
"141","org/apache/commons/math/stat/descriptive/moment/Variance","1.0","0.0","14.0","1.0","0.0","868"
"264","org/apache/commons/math/stat/descriptive/moment/Variance","6.0","0.0","14.0","1.0","0.0","868"
"263","org/apache/commons/math/stat/descriptive/moment/Variance","6.0","0.0","14.0","1.0","0.0","868"
"155","org/apache/commons/math/random/AbstractWell","1.0","0.0","14.0","1.0","0.0","868"
"265","org/apache/commons/math/stat/descriptive/moment/Variance","6.0","0.0","14.0","1.0","0.0","868"
"260","org/apache/commons/math/stat/descriptive/moment/Variance","6.0","0.0","14.0","1.0","0.0","868"
"259","org/apache/commons/math/stat/descriptive/moment/Variance","6.0","0.0","14.0","1.0","0.0","868"
"262","org/apache/commons/math/stat/descriptive/moment/Variance","6.0","0.0","14.0","1.0","0.0","868"
"261","org/apache/commons/math/stat/descriptive/moment/Variance","1.0","0.0","14.0","1.0","0.0","868"
"160","org/apache/commons/math/random/AbstractWell","1.0","0.0","14.0","1.0","0.0","868"
"256","org/apache/commons/math/stat/descriptive/moment/Variance","6.0","0.0","14.0","1.0","0.0","868"
"258","org/apache/commons/math/stat/descriptive/moment/Variance","6.0","0.0","14.0","1.0","0.0","868"
"169","org/apache/commons/math/random/AbstractWell","1.0","0.0","14.0","1.0","0.0","868"
"162","org/apache/commons/math/random/AbstractWell","1.0","0.0","14.0","1.0","0.0","868"
"163","org/apache/commons/math/random/AbstractWell","1.0","0.0","14.0","1.0","0.0","868"
"164","org/apache/commons/math/random/AbstractWell","1.0","0.0","14.0","1.0","0.0","868"
"165","org/apache/commons/math/random/AbstractWell","1.0","0.0","14.0","1.0","0.0","868"
"227","org/apache/commons/math/stat/descriptive/moment/Variance","6.0","0.0","14.0","1.0","0.0","868"
"230","org/apache/commons/math/stat/descriptive/moment/Variance","6.0","0.0","14.0","1.0","0.0","868"
"113","org/apache/commons/math/random/AbstractWell","1.0","0.0","14.0","1.0","0.0","868"
"114","org/apache/commons/math/random/AbstractWell","1.0","0.0","14.0","1.0","0.0","868"
"115","org/apache/commons/math/random/AbstractWell","1.0","0.0","14.0","1.0","0.0","868"
"116","org/apache/commons/math/random/AbstractWell","1.0","0.0","14.0","1.0","0.0","868"
"120","org/apache/commons/math/random/AbstractWell","1.0","0.0","14.0","1.0","0.0","868"
"132","org/apache/commons/math/random/AbstractWell","1.0","0.0","14.0","1.0","0.0","868"
"204","org/apache/commons/math/stat/descriptive/moment/Variance","10.0","1.0","14.0","1.0","0.5833333333333333","87"
"205","org/apache/commons/math/stat/descriptive/moment/Variance","10.0","1.0","14.0","1.0","0.5833333333333333","87"
"3779","org/apache/commons/math/util/FastMath$ExpFracTable","1.0","0.0","14.0","1.0","0.0","868"
"69","org/apache/commons/math/stat/descriptive/moment/Variance","2.0","0.0","14.0","1.0","0.0","868"
"3784","org/apache/commons/math/util/FastMath$ExpFracTable","1.0","0.0","14.0","1.0","0.0","868"
"1431","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"3785","org/apache/commons/math/util/FastMath$ExpFracTable","1.0","0.0","14.0","1.0","0.0","868"
"1422","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1426","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1420","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"57","org/apache/commons/math/stat/descriptive/summary/Sum","7.0","1.0","14.0","1.0","0.6666666666666666","73"
"58","org/apache/commons/math/stat/descriptive/summary/Sum","7.0","1.0","14.0","1.0","0.6666666666666666","73"
"56","org/apache/commons/math/stat/descriptive/summary/Sum","7.0","1.0","14.0","1.0","0.6666666666666666","73"
"138","org/apache/commons/math/stat/descriptive/moment/Variance","1.0","0.0","14.0","1.0","0.0","868"
"39","org/apache/commons/math/stat/descriptive/AbstractUnivariateStatistic","14.0","1.0","14.0","1.0","0.5","135"
"124","org/apache/commons/math/stat/descriptive/moment/Variance","1.0","0.0","14.0","1.0","0.0","868"
"126","org/apache/commons/math/stat/descriptive/moment/Variance","1.0","0.0","14.0","1.0","0.0","868"
"125","org/apache/commons/math/stat/descriptive/moment/Variance","1.0","0.0","14.0","1.0","0.0","868"
"3410","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"54","org/apache/commons/math/stat/descriptive/AbstractUnivariateStatistic","2.0","0.0","14.0","1.0","0.0","868"
"70","org/apache/commons/math/stat/descriptive/AbstractUnivariateStatistic","2.0","0.0","14.0","1.0","0.0","868"
"98","org/apache/commons/math/stat/descriptive/moment/Variance","14.0","1.0","14.0","1.0","0.5","135"
"3754","org/apache/commons/math/util/FastMath$ExpFracTable","1.0","0.0","14.0","1.0","0.0","868"
"97","org/apache/commons/math/stat/descriptive/moment/Variance","14.0","1.0","14.0","1.0","0.5","135"
"91","org/apache/commons/math/stat/descriptive/moment/Variance","14.0","1.0","14.0","1.0","0.5","135"
"84","org/apache/commons/math/stat/descriptive/moment/Variance","14.0","1.0","14.0","1.0","0.5","135"
"3766","org/apache/commons/math/util/FastMath$ExpFracTable","1.0","0.0","14.0","1.0","0.0","868"
"1319","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1320","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"3368","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1321","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"3369","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"3370","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"75","org/apache/commons/math/stat/descriptive/moment/Variance","14.0","1.0","14.0","1.0","0.5","135"
"1324","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"161","org/apache/commons/math/stat/descriptive/summary/Sum","2.0","1.0","14.0","1.0","0.875","61"
"162","org/apache/commons/math/stat/descriptive/summary/Sum","2.0","1.0","14.0","1.0","0.875","61"
"1567","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"163","org/apache/commons/math/stat/descriptive/summary/Sum","2.0","1.0","14.0","1.0","0.875","61"
"1568","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1569","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1570","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1571","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"159","org/apache/commons/math/stat/descriptive/summary/Sum","2.0","1.0","14.0","1.0","0.875","61"
"1572","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"160","org/apache/commons/math/stat/descriptive/summary/Sum","2.0","1.0","14.0","1.0","0.875","61"
"1558","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1561","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1562","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"166","org/apache/commons/math/stat/descriptive/summary/Sum","2.0","1.0","14.0","1.0","0.875","61"
"1564","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1565","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1551","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1552","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"838","org/apache/commons/math/random/RandomDataImpl","1.0","0.0","14.0","1.0","0.0","868"
"1555","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"839","org/apache/commons/math/random/RandomDataImpl","1.0","0.0","14.0","1.0","0.0","868"
"1556","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1557","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"841","org/apache/commons/math/random/RandomDataImpl","1.0","0.0","14.0","1.0","0.0","868"
"1546","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1547","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1534","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1535","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1536","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1537","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"3791","org/apache/commons/math/util/FastMath$lnMant","1.0","0.0","14.0","1.0","0.0","868"
"1538","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"3796","org/apache/commons/math/util/FastMath$lnMant","1.0","0.0","14.0","1.0","0.0","868"
"1517","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1503","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1076","org/apache/commons/math/util/MathArrays","1.0","0.0","14.0","1.0","0.0","868"
"1079","org/apache/commons/math/util/MathArrays","1.0","0.0","14.0","1.0","0.0","868"
"1082","org/apache/commons/math/util/MathArrays","1.0","0.0","14.0","1.0","0.0","868"
"1069","org/apache/commons/math/util/MathArrays","1.0","0.0","14.0","1.0","0.0","868"
"1068","org/apache/commons/math/util/MathArrays","1.0","0.0","14.0","1.0","0.0","868"
"3807","org/apache/commons/math/util/FastMath$lnMant","1.0","0.0","14.0","1.0","0.0","868"
"1072","org/apache/commons/math/util/MathArrays","1.0","0.0","14.0","1.0","0.0","868"
"1075","org/apache/commons/math/util/MathArrays","1.0","0.0","14.0","1.0","0.0","868"
"79","org/apache/commons/math/random/Well19937c","1.0","0.0","14.0","1.0","0.0","868"
"3804","org/apache/commons/math/util/FastMath$lnMant","1.0","0.0","14.0","1.0","0.0","868"
"1061","org/apache/commons/math/util/MathArrays","1.0","0.0","14.0","1.0","0.0","868"
"89","org/apache/commons/math/random/Well19937c","1.0","0.0","14.0","1.0","0.0","868"
"1479","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"90","org/apache/commons/math/random/Well19937c","1.0","0.0","14.0","1.0","0.0","868"
"1063","org/apache/commons/math/util/MathArrays","1.0","0.0","14.0","1.0","0.0","868"
"91","org/apache/commons/math/random/Well19937c","1.0","0.0","14.0","1.0","0.0","868"
"1062","org/apache/commons/math/util/MathArrays","1.0","0.0","14.0","1.0","0.0","868"
"92","org/apache/commons/math/random/Well19937c","1.0","0.0","14.0","1.0","0.0","868"
"1065","org/apache/commons/math/util/MathArrays","1.0","0.0","14.0","1.0","0.0","868"
"1064","org/apache/commons/math/util/MathArrays","1.0","0.0","14.0","1.0","0.0","868"
"86","org/apache/commons/math/random/Well19937c","1.0","0.0","14.0","1.0","0.0","868"
"87","org/apache/commons/math/random/Well19937c","1.0","0.0","14.0","1.0","0.0","868"
"97","org/apache/commons/math/random/Well19937c","1.0","0.0","14.0","1.0","0.0","868"
"98","org/apache/commons/math/random/Well19937c","1.0","0.0","14.0","1.0","0.0","868"
"1055","org/apache/commons/math/util/MathArrays","1.0","0.0","14.0","1.0","0.0","868"
"100","org/apache/commons/math/random/Well19937c","1.0","0.0","14.0","1.0","0.0","868"
"94","org/apache/commons/math/random/Well19937c","1.0","0.0","14.0","1.0","0.0","868"
"127","org/apache/commons/math/stat/descriptive/summary/Sum","7.0","1.0","14.0","1.0","0.6666666666666666","73"
"95","org/apache/commons/math/random/Well19937c","1.0","0.0","14.0","1.0","0.0","868"
"1058","org/apache/commons/math/util/MathArrays","1.0","0.0","14.0","1.0","0.0","868"
"96","org/apache/commons/math/random/Well19937c","1.0","0.0","14.0","1.0","0.0","868"
"108","org/apache/commons/math/random/Well19937c","1.0","0.0","14.0","1.0","0.0","868"
"101","org/apache/commons/math/random/Well19937c","1.0","0.0","14.0","1.0","0.0","868"
"1467","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"102","org/apache/commons/math/random/Well19937c","1.0","0.0","14.0","1.0","0.0","868"
"103","org/apache/commons/math/random/Well19937c","1.0","0.0","14.0","1.0","0.0","868"
"1456","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"109","org/apache/commons/math/random/Well19937c","1.0","0.0","14.0","1.0","0.0","868"
"111","org/apache/commons/math/random/Well19937c","1.0","0.0","14.0","1.0","0.0","868"
"121","org/apache/commons/math/stat/descriptive/summary/Sum","7.0","1.0","14.0","1.0","0.6666666666666666","73"
"122","org/apache/commons/math/stat/descriptive/summary/Sum","7.0","1.0","14.0","1.0","0.6666666666666666","73"
"123","org/apache/commons/math/stat/descriptive/summary/Sum","7.0","1.0","14.0","1.0","0.6666666666666666","73"
"124","org/apache/commons/math/stat/descriptive/summary/Sum","7.0","1.0","14.0","1.0","0.6666666666666666","73"
"120","org/apache/commons/math/stat/descriptive/summary/Sum","7.0","1.0","14.0","1.0","0.6666666666666666","73"
"1154","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1155","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1134","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1535","org/apache/commons/math/util/FastMathLiteralArrays","1.0","0.0","14.0","1.0","0.0","868"
"35","org/apache/commons/math/stat/descriptive/AbstractStorelessUnivariateStatistic","14.0","1.0","14.0","1.0","0.5","135"
"36","org/apache/commons/math/random/BitsStreamGenerator","1.0","0.0","14.0","1.0","0.0","868"
"1132","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"35","org/apache/commons/math/random/BitsStreamGenerator","1.0","0.0","14.0","1.0","0.0","868"
"1123","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1112","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1106","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1109","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1096","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"330","org/apache/commons/math/util/MathUtils","2.0","0.0","14.0","1.0","0.0","868"
"1310","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1311","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1312","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1314","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1315","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1316","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"3364","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1317","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"3350","org/apache/commons/math/util/FastMath","2.0","0.0","14.0","1.0","0.0","868"
"1302","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1304","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1305","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"3354","org/apache/commons/math/util/FastMath","2.0","0.0","14.0","1.0","0.0","868"
"1306","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1307","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1309","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1294","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1295","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1296","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"3345","org/apache/commons/math/util/FastMath","2.0","0.0","14.0","1.0","0.0","868"
"1297","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"3346","org/apache/commons/math/util/FastMath","2.0","0.0","14.0","1.0","0.0","868"
"1299","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1300","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1301","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"3337","org/apache/commons/math/util/FastMath","2.0","0.0","14.0","1.0","0.0","868"
"1292","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"3341","org/apache/commons/math/util/FastMath","2.0","0.0","14.0","1.0","0.0","868"
"1293","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1270","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1271","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
"1272","org/apache/commons/math/util/FastMath","1.0","0.0","14.0","1.0","0.0","868"
